ID;Nom du jeu
691;Smile
692;TTMC
693;Dead of Winter
694;Hanabi
695;Gobbit
696;DC Comics Deck-Building Game
697;Micro Robots
698;Cthulhu Realms
699;Trôl
700;Western Legends
701;L'Auberge Sanglante
702;Twin It!
703;Dice Forge
704;Evolution
705;Abracada... Quoi ?
706;Shadows Amsterdam
707;Five Tribes
708;Shadow Hunters
709;Les Aventuriers du Rail - Autour du Monde
710;Tzolk'in
711;Dany
712;The Castles Of Burgundy
713;Chakra
714;Sea of Clouds
715;Jetlag
716;Terraforming Mars
717;Great Western Trail
718;Fief
719;Dominion
720;Twelve Heroes
721;Samurai Spirit
722;Onitama
723;Mr. Jack Pocket
724;Edenia
725;CuBirds
726;Blanc Manger Coco
727;Taggle
728;Deep Sea Adventure
729;Archimage
730;Welcome To Your Perfect Home
731;The Game
732;Quartermaster
733;Bad Bones
734;Bubblee Pop
735;L'Île interdite
736;La Course à l'Élysée
737;Nagaraja
738;Nations
739;Chicago Express
740;Quarriors !
741;Neuroshima Hex! 3.0
742;Lorenzo le Magnifique
743;Panic Island!
744;Ouga Bouga
745;Brouhaha
746;Mauvais Esprits
747;Ghost Fightin' Treasure Hunters
748;Kikafé?
749;Attack on Titan - Le Dernier Rempart
750;Le Dernier Casse
751;Les Poilus
752;King of New York
753;Dans ta tête
754;Le Parrain - L'Empire de Corleone
755;Katana
756;Halli Galli junior
757;Halli Galli
758;One Deck Dungeon
759;Fantasy II
760;Petits meurtres & faits divers
761;Chronicles of Crime
762;Sherlock 13
763;Sherlock Holmes - les meurtres de la Tamise & autres enquêtes
764;Les Loups-Garous de Thiercelieux
765;Les Loups-Garous de Thiercelieux - Best Of
766;This War Of Mine
767;Andor - Chada & Thorn
768;Andor
769;Ninja Taisen
770;The boss
771;Boss Monster
772;Rise to nobility
773;Dungeon Lords
774;Las Vegas
775;Le dernier banquet
776;Camelot
777;Camel Up
778;Fast Fouille
779;Qui paire gagne
780;Photosynthesis
781;Minuit
782;Decrypto
783;Dixit - Odyssey
784;The Big Book of Madness
785;Le Petit Prince - Voyage vers les étoiles
786;Kontour
787;Ice Cool
788;Pingouins
789;Time Bomb
790;Quadropolis
791;Takenoko
792;Kitchen Rush
793;Not Alone
794;Service Compris!
795;Canardage
796;Le Trône de Fer - La Main du Roi
797;Art Of War
798;Istanbul
799;Les Charlatans de Belcastel
800;Bazar Bizarre
801;Le Bazar des Voleurs
802;Bazar Bizarre -  Le chapeau fantôme
803;Pickomino - La Totale !
804;Drakon
805;King of Tokyo
806;Dragon's Gold
807;Galaxy Trucker
808;Mage Knight
809;Santa Maria
810;Seasons
811;Condottiere
812;Architectes du Royaume de l'Ouest
813;Mémoire 44
814;Lewis & Clark
815;The Resistance : Avalon
816;Tokaido
817;Outlaws - Last Man Standing
818;Immortal 8
819;Le Petit Chaperon Rouge
820;Captain Sonar
821;Discoveries
822;Celestia
823;Explorateurs de la Mer du Nord
824;Snow Time
825;Cap'taine Carcasse
826;Gobbit Angry Birds
827;Pillards de la mer du Nord
828;Parade
829;Shabadabada
830;Fantasy
831;Kemet
832;Roll for the Galaxy
833;Le Petit Poucet et la forêt mystérieuse
834;Epic Card Game
835;Tiny Epic Galaxies
836;Tiny Epic Quest
837;Splendor
838;Century - La route des épices
839;Star Realms
840;Hero Realms
841;Décrocher la Lune
842;Kingdom Builder
843;Bunny Kingdom
844;When I Dream
845;Rush & Bash
846;Valeria
847;Anachrony
848;Shogun
849;Tomahawk
850;Jamaïca
851;Jokes de papa
852;Comment j'ai adopté un gnou
853;Deus
854;Imagine
855;Imaginarium
856;Paper Tales
857;Jaipur
858;Bang!
859;Bang! - Le duel
860;Paku Paku
861;Pandémie - Le remède
862;Pandemic - Montée des eaux
863;Pandemic - La chute de Rome
864;Pandemic - Le règne de Cthulhu
865;Pandemic
866;Merlin Zinzin
867;Privacy - No Limit?!
868;Privacy
869;Through The Ages
870;Cyclades - Titans
871;Cyclades
872;Dungeon Petz
873;Caverna
874;Rex
875;La Guerre des Moutons
876;Augustus
877;Ghost Stories
878;Vikings Gone Wild
879;Niet!
880;Horreur à Arkham
881;Horreur À Arkham
882;Thunderstone
883;Armadöra
884;Haute Tension de Luxe
885;Pandémie - Contagion
886;Sagrada
887;Creativity
888;Sheriff of Nottingham
889;Le Tribunal
890;Yggdrasil
891;Limite Limite Gold
892;Limite Limite Limite
893;Limite Limite
894;Kanagawa
895;CIV - Carta Impera Victoria
896;Carcassonne
897;Intrigue
898;Saboteur
899;Ganymede
900;Gang de castors
901;Le Labyrinthe Magique
902;Disque-Monde - Ankh-Morpork
903;Myrmes
904;Archipelago
905;Zombicide : Prison Outbreak
906;Zombicide - Rue Morgue
907;Zombicide - Black Plague
908;Zombicide
909;Orléans
910;Altiplano
911;L'Âge de Pierre
912;Flipships
913;Kingdomino
914;Queendomino
915;Peak Oil
916;Peanut Club
917;Descendance
918;Timeline - Multi-thèmes
919;Concept
920;SET
921;The Island - Strikes Back!!!
922;The Island
923;Complots 2
924;Complots
925;Mascarade
926;Cash'n Guns
927;Magic Maze
928;Clank!
929;Abyss
930;Rajas of the Ganges
931;The Game - le Duel
932;Huns
933;Star Wars Rébellion
934;Dr. Eureka
935;Watson & Holmes
936;Kodama
937;Battlestar Galactica - Pegasus
938;Battlestar Galactica
939;Outlive
940;Keyforge - L'Appel des Archontes Boîte de Départ
941;Cerbère
942;Greenville 1989
943;Inis
944;Citadelles
945;Lords of Xidit
946;Puerto Rico
947;Small World
948;Le Trône de Fer  - Mère des Dragons
949;Le Trône de Fer
950;Salade de Cafards
951;Le Poker des cafards
952;Goths save the Queen
953;Azul
954;Les Princes de Catane
955;Les Colons de Catane - La Légende des Pirates
956;Catan - Duel
957;Catan - Le Trône de Fer
958;Munchkin Zombies
959;Munchkin
960;Mito !
961;Dard Dard
962;Red Light: A Star is Porn
963;Projet Gaia
964;Terra Mystica
965;Rising sun
966;Blood Rage
967;Mare Nostrum - Atlas
968;Mare Nostrum
969;Sushi Dice
970;Sushi Draft
971;Sushi Go !
972;10' to Kill
973;Mission Pas Possible
974;Dixit
975;Mysterium
976;Time's Up!  Family
977;Time's Up! Party : Version Jaune
978;Jungle Speed - The Lapins Crétins
979;Jungle Speed
980;7 Wonders
981;7 Wonders Duel
982;Les Aventuriers du Rail - Europe
983;Les Aventuriers du Rail - Scandinavie
984;Les Aventuriers du Rail
985;Codenames XXL
986;Codenames Duo
987;Codenames Images
988;Codenames
989;Docteur Pilule
990;Dogs of War
991;Viticulture
992;Histoires de Peluches
993;Mice and Mystics - Chagrin & Souvenir
994;T.I.M.E Stories
995;My Little Scythe
996;Scythe
997;Mauw
998;Mow
999;Final Touch
1000;Le Roi des Nains
1001;Overseers
1002;Songbirds
1003;The Mind
1004;Solenia
